pl_rade,pl_bmasse,pl_dens,pl_orbsmax,log_pl_rade,log_pl_bmasse,log_pl_dens,log_pl_orbsmax,planet_class,planet_class_name
2.13,5.19,2.95,1.38,0.3283796034387377,0.7151673578484579,0.46982201597816303,0.13987908640123647,3,Intermediate Low-Density Planets
13.4,640.0,1.46,1.8,1.1271047983648077,2.806179973983887,0.1643528557844371,0.25527250510330607,2,Massive Dense Giants
5.19,23.5,0.924,2.36,0.7151673578484579,1.3710678622717363,-0.03432802877989328,0.37291200297010657,3,Intermediate Low-Density Planets
14.0,230.0,0.461,1.6,1.146128035678238,2.361727836017593,-0.33629907461035186,0.2041199826559248,0,Low-Density Giants
1.7,3.54,3.96,1.78,0.2304489213782739,0.5490032620257879,0.5976951859255123,0.250420002308894,3,Intermediate Low-Density Planets
12.5,2809.60311788,7.9,15.91,1.0969100130080565,3.4486449761726656,0.8976270912904415,1.2016701796465816,2,Massive Dense Giants
14.2,171.0,0.328,2.14,1.1522883443830565,2.2329961103921536,-0.4841261562883209,0.33041377334919086,0,Low-Density Giants
13.4,664.26137063,1.52,2.14,1.1271047983648077,2.8223389972706467,0.18184358794477254,0.33041377334919086,2,Massive Dense Giants
2.67,7.59,2.19,4.27,0.42651126136457523,0.8802417758954804,0.34044411484011833,0.6304278750250238,3,Intermediate Low-Density Planets
13.6,460.85119015,1.01,4.39,1.1335389083702174,2.6635607133945673,0.004321373782642578,0.6424645202421213,2,Massive Dense Giants
10.1,73.10053361,0.39,0.87,1.0043213737826426,1.8639205471771856,-0.4089353929735008,-0.060480747381381476,0,Low-Density Giants
13.4,670.61793877,1.53,2.46,1.1271047983648077,2.826475166457285,0.1846914308175988,0.39093510710337914,2,Massive Dense Giants
9.01,60.0,0.451,0.62,0.9547247909790629,1.7781512503836436,-0.34582345812203946,-0.20760831050174613,0,Low-Density Giants
11.9,9217.023803,30.1,1.07,1.0755469613925308,3.9645907090585486,1.4785664955938433,0.029383777685209667,2,Massive Dense Giants
2.34,6.059,2.6,1.305,0.3692158574101428,0.7824009524965299,0.414973347970818,0.11561051167429974,3,Intermediate Low-Density Planets
12.9,1400.0,3.58,6.03,1.110589710299249,3.146128035678238,0.5538830266438743,0.7803173121401513,2,Massive Dense Giants
10.5,77.86795971,0.37,1.449,1.021189299069938,1.8913587954962385,-0.431798275933005,0.1610683854711746,0,Low-Density Giants
13.3,705.57906354,1.65,3.54,1.1238516409670858,2.8485456856102314,0.21748394421390627,0.5490032620257879,2,Massive Dense Giants
2.22,5.56,2.79,3.09,0.3463529744506387,0.7450747915820575,0.44560420327359757,0.4899584794248346,3,Intermediate Low-Density Planets
12.9,111.0,0.284,0.763,1.110589710299249,2.0453229787866576,-0.5466816599529624,-0.11747546204511952,0,Low-Density Giants
13.7,346.43296363,0.74,4.27,1.1367205671564067,2.5396192091002163,-0.13076828026902382,0.6304278750250238,2,Massive Dense Giants
13.7,365.50266805,0.781,3.81,1.1367205671564067,2.5628905515132043,-0.10734896612269966,0.5809249756756193,2,Massive Dense Giants
2.99,9.2,1.89,3.1,0.4756711883244297,0.9637878273455552,0.2764618041732441,0.4913616938342727,3,Intermediate Low-Density Planets
12.1,6038.739733,18.7,0.96,1.08278537031645,3.7809463121124214,1.271841606536499,-0.017728766960431602,2,Massive Dense Giants
13.4,575.26941667,1.31,5.67,1.1271047983648077,2.759871286028777,0.11727129565576427,0.7535830588929066,2,Massive Dense Giants
12.1,6674.396547,20.7,1.64,1.08278537031645,3.824412005893512,1.3159703454569178,0.21484384804769785,2,Massive Dense Giants
12.6,2447.2787339,6.72,0.79,1.100370545117563,3.3886834363320744,0.8273692730538252,-0.10237290870955855,2,Massive Dense Giants
12.9,1452.47581999,3.72,1.16,1.110589710299249,3.162108911229443,0.5705429398818975,0.06445798922691845,2,Massive Dense Giants
13.7,381.3940884,0.815,2.0,1.1367205671564067,2.5813739572072176,-0.08884239126002341,0.3010299956639812,0,Low-Density Giants
3.19,10.28,1.74,3.31,0.5037906830571811,1.011993114659257,0.24054924828259971,0.5198279937757188,3,Intermediate Low-Density Planets
4.06,15.5,1.27,1.1,0.608526033577194,1.1903316981702914,0.10380372095595687,0.04139268515822508,3,Intermediate Low-Density Planets
9.05,60.38739733,0.448,1.7,0.9566485792052033,1.7809463121124216,-0.348721986001856,0.2304489213782739,0,Low-Density Giants
5.98,29.87587026,0.768,2.44,0.7767011839884109,1.4753205647883645,-0.114638779968488,0.3873898263387294,0,Low-Density Giants
13.7,397.0,0.848,2.15,1.1367205671564067,2.598790506763115,-0.07160414774328619,0.33243845991560533,0,Low-Density Giants
1.85,4.08,3.54,1.7,0.26717172840301384,0.6106601630898799,0.5490032620257879,0.2304489213782739,3,Intermediate Low-Density Planets
13.0,1287.20504835,3.22,2.6,1.1139433523068367,3.1096477343742612,0.5078558716958309,0.414973347970818,2,Massive Dense Giants
13.2,813.64072192,1.94,3.32,1.1205739312058498,2.910432676471442,0.287801729930226,0.5211380837040362,2,Massive Dense Giants
2.0,4.67,3.21,3.02,0.3010299956639812,0.6693168805661122,0.5065050324048721,0.48000694295715063,3,Intermediate Low-Density Planets
14.1,200.0,0.392,0.10233,1.14921911265538,2.3010299956639813,-0.4067139329795427,-0.9899970258729404,0,Low-Density Giants
13.7,368.68095212,0.788,1.85,1.1367205671564067,2.566650700386511,-0.10347378251044466,0.26717172840301384,0,Low-Density Giants
11.4,88.99195396,0.33,2.0,1.0569048513364727,1.9493507425018117,-0.4814860601221125,0.3010299956639812,0,Low-Density Giants
12.4,3902.93283796,11.2,4.17,1.0934216851622351,3.5913910779647416,1.0492180226701815,0.6201360549737575,2,Massive Dense Giants
1.2,1.87,5.95,2.07,0.07918124604762482,0.27184160653649897,0.7745169657285496,0.3159703454569177,1,Small Dense Planets
11.9,8581.366989,28.0,22.3,1.0755469613925308,3.93355647531858,1.4471580313422192,1.3483048630481607,2,Massive Dense Giants
12.8,1754.41280664,4.6,2.92,1.1072099696478683,3.2441317888887915,0.6627578316815741,0.4653828514484183,2,Massive Dense Giants
3.35,11.2,1.64,3.5,0.5250448070368452,1.0492180226701815,0.21484384804769785,0.5440680443502757,3,Intermediate Low-Density Planets
6.56,34.96112477,0.681,1.62,0.8169038393756602,1.5435853963178177,-0.16685288808721482,0.20951501454263097,0,Low-Density Giants
9.6,66.74396547,0.415,2.8,0.9822712330395684,1.8244120058935118,-0.3819519032879073,0.4471580313422192,0,Low-Density Giants
6.2,31.7828407,0.733,1.54,0.7923916894982539,1.5021927111595925,-0.13489602535887207,0.18752072083646307,0,Low-Density Giants
12.7,2034.1018048,5.46,0.10233,1.1038037209559568,3.3083726851434796,0.7371926427047373,-0.9899970258729404,2,Massive Dense Giants
6.91,38.19,0.636,2.22,0.8394780473741984,1.581949658373318,-0.19654288435158612,0.3463529744506387,0,Low-Density Giants
4.86,21.0,1.01,4.0,0.6866362692622934,1.3222192947339193,0.004321373782642578,0.6020599913279624,3,Intermediate Low-Density Planets
14.3,143.02278315,0.269,2.43,1.1553360374650619,2.1554052249349365,-0.5702477199975919,0.38560627359831223,0,Low-Density Giants
14.2,155.73591943,0.299,7.78,1.1522883443830565,2.1923887911881064,-0.5243288116755703,0.890979596989689,0,Low-Density Giants
13.7,400.46379282,0.856,1.75,1.1367205671564067,2.6025632562771555,-0.06752623532284678,0.24303804868629444,0,Low-Density Giants
1.49,2.81,4.67,3.14,0.17318626841227402,0.4487063199050799,0.6693168805661122,0.49692964807321494,3,Intermediate Low-Density Planets
9.86,69.92224954,0.401,1.26,0.9938769149412112,1.844615391981799,-0.39685562737981767,0.10037054511756291,0,Low-Density Giants
10.6,79.45710175,0.367,0.93,1.0253058652647702,1.9001327198316302,-0.4353339357479107,-0.03151705144606486,0,Low-Density Giants
13.6,413.1769291,0.903,3.54,1.1335389083702174,2.6161360634664295,-0.04431224968649419,0.5490032620257879,2,Massive Dense Giants
13.9,279.68899816,0.572,4.5,1.1430148002540952,2.446675383309761,-0.24260397120697583,0.6532125137753437,0,Low-Density Giants
4.59,19.05,1.08,1.52,0.6618126855372612,1.2798949800116382,0.03342375548694973,0.18184358794477254,3,Intermediate Low-Density Planets
13.6,120.77479466,0.264,2.89,1.1335389083702174,2.0819763077764026,-0.5783960731301689,0.4608978427565479,0,Low-Density Giants
9.12,61.27,0.444,2.37,0.9599948383284161,1.787247880331954,-0.3526170298853802,0.37474834601010387,0,Low-Density Giants
1.97,4.55,3.27,2.29,0.2944662261615929,0.6580113966571124,0.5145477526602861,0.359835482339888,3,Intermediate Low-Density Planets
13.6,467.20775829,1.02,4.5,1.1335389083702174,2.6695100459077685,0.00860017176191757,0.6532125137753437,2,Massive Dense Giants
6.9,38.13940884,0.638,0.72,0.8388490907372553,1.5813739572072174,-0.19517932127883766,-0.14266750356873156,0,Low-Density Giants
7.71,46.0,0.552,2.5,0.887054378050957,1.662757831681574,-0.2580609222708011,0.3979400086720376,0,Low-Density Giants
12.1,6674.396547,20.7,0.9,1.08278537031645,3.824412005893512,1.3159703454569178,-0.045757490560675115,2,Massive Dense Giants
14.0,232.01473711,0.465,1.9,1.146128035678238,2.3655155712800484,-0.33254704711004607,0.2787536009528289,0,Low-Density Giants
13.8,340.07639549,0.711,1.79,1.1398790864012365,2.5315764888448022,-0.14813039927023372,0.2528530309798932,0,Low-Density Giants
5.02,22.24798849,0.966,1.15,0.7007037171450193,1.3472907511738494,-0.015022873584506671,0.06069784035361165,3,Intermediate Low-Density Planets
13.9,286.0455663,0.585,1.85,1.1430148002540952,2.4564352205989173,-0.23284413391781958,0.26717172840301384,0,Low-Density Giants
3.17,10.17050902,1.75,2.3,0.5010592622177514,1.0073426893086932,0.24303804868629444,0.36172783601759284,3,Intermediate Low-Density Planets
14.2,163.04597279,0.313,4.81,1.1522883443830565,2.212310076268745,-0.5044556624535516,0.6821450763738317,0,Low-Density Giants
10.9,82.63538582,0.351,3.02,1.0374264979406236,1.9171660591304105,-0.4546928835341759,0.48000694295715063,0,Low-Density Giants
4.05,15.4,1.27,1.9,0.6074550232146685,1.187520720836463,0.10380372095595687,0.2787536009528289,3,Intermediate Low-Density Planets
12.1,98.52680617,0.306,1.38,1.08278537031645,1.9935544049938654,-0.51427857351842,0.13987908640123647,0,Low-Density Giants
13.2,940.77208472,2.25,2.29,1.1205739312058498,2.9734844222185313,0.3521825181113625,0.359835482339888,2,Massive Dense Giants
13.5,549.84314411,1.23,5.25,1.130333768495006,2.740238814288388,0.08990511143939793,0.7201593034059569,2,Massive Dense Giants
13.0,1271.313628,3.18,2.6,1.1139433523068367,3.104252702487555,0.5024271199844327,0.414973347970818,2,Massive Dense Giants
13.2,114.41822652,0.273,12.6,1.1205739312058498,2.05849521192688,-0.563837352959244,1.100370545117563,0,Low-Density Giants
13.9,279.68899816,0.572,5.67,1.1430148002540952,2.446675383309761,-0.24260397120697583,0.7535830588929066,0,Low-Density Giants
12.1,6038.739733,18.7,2.02,1.08278537031645,3.7809463121124214,1.271841606536499,0.3053513694466238,2,Massive Dense Giants
11.0,83.7,0.346,3.14,1.0413926851582251,1.92272545799326,-0.46092390120722343,0.49692964807321494,0,Low-Density Giants
3.67,13.03096469,1.45,2.96,0.5646660642520893,1.1149765679793118,0.16136800223497488,0.4712917110589386,3,Intermediate Low-Density Planets
13.1,1032.94232275,2.52,2.68,1.1172712956557642,3.014076072138467,0.4014005407815441,0.42813479402878885,2,Massive Dense Giants
7.04,39.41072247,0.621,2.31,0.8475726591421122,1.5956143963438671,-0.20690839982341983,0.36361197989214433,0,Low-Density Giants
13.1,1086.97315194,2.66,6.85,1.1172712956557642,3.036218817215728,0.424881636631067,0.8356905714924255,2,Massive Dense Giants
6.97,38.77506565,0.629,2.96,0.8432327780980095,1.5885525417895394,-0.20134935455473107,0.4712917110589386,0,Low-Density Giants
4.41,17.79839079,1.14,1.7,0.6444385894678385,1.2503807381169914,0.05690485133647256,0.2304489213782739,3,Intermediate Low-Density Planets
12.8,1900.61387386,4.98,2.03,1.1072099696478683,3.2788938951480033,0.6972293427597176,0.3074960379132129,2,Massive Dense Giants
3.76,13.6,1.41,3.2,0.5751878449276611,1.1335389083702174,0.14921911265537988,0.505149978319906,3,Intermediate Low-Density Planets
14.1,200.23189641,0.393,1.18,1.14921911265538,2.301533260613174,-0.4056074496245733,0.07188200730612536,0,Low-Density Giants
13.8,343.25467956,0.718,1.41,1.1398790864012365,2.5356164666465424,-0.14387555575769967,0.14921911265537988,0,Low-Density Giants
12.1,6356.56814,19.7,1.16,1.08278537031645,3.8032227068235738,1.294466226161593,0.06445798922691845,2,Massive Dense Giants
1.43,2.63,4.94,2.63,0.1553360374650618,0.41995574848975786,0.693726948923647,0.41995574848975786,3,Intermediate Low-Density Planets
4.19,16.35,1.22,2.86,0.6222140229662954,1.213517756996305,0.08635983067474821,0.456366033129043,3,Intermediate Low-Density Planets
13.9,254.2627256,0.52,3.51,1.1430148002540952,2.4052826981515363,-0.28399665636520083,0.5453071164658241,0,Low-Density Giants
14.0,241.54958932,0.484,1.32,1.146128035678238,2.383006303440384,-0.31515463835558755,0.12057393120584989,0,Low-Density Giants
12.4,3769.44490702,10.9,6.46,1.0934216851622351,3.5762774001878364,1.0374264979406236,0.8102325179950841,2,Massive Dense Giants
11.9,8657.64580668,28.2,0.85,1.0755469613925308,3.93739981440034,1.4502491083193612,-0.07058107428570728,2,Massive Dense Giants
4.33,17.3,1.17,0.10233,0.6364878963533654,1.2380461031287955,0.06818586174616162,-0.9899970258729404,3,Intermediate Low-Density Planets
12.1,6674.396547,20.7,0.78,1.08278537031645,3.824412005893512,1.3159703454569178,-0.10790539730951958,2,Massive Dense Giants
2.7,7.75,2.16,0.10233,0.43136376415898736,0.8893017025063102,0.3344537511509309,-0.9899970258729404,3,Intermediate Low-Density Planets
13.2,839.06699448,2.0,2.51,1.1205739312058498,2.923796638029424,0.3010299956639812,0.3996737214810381,2,Massive Dense Giants
4.59,19.06970442,1.08,1.96,0.6618126855372612,1.2803439615432362,0.03342375548694973,0.292256071356476,3,Intermediate Low-Density Planets
13.8,336.89811142,0.704,3.15,1.1398790864012365,2.527498576424363,-0.1524273408578878,0.4983105537896005,0,Low-Density Giants
8.18,50.85254512,0.511,1.12,0.912753303671323,1.7063126938155173,-0.29157909986528724,0.04921802267018165,0,Low-Density Giants
2.54,6.99222495,2.34,2.55,0.40483371661993806,0.8446153917333545,0.3692158574101428,0.4065401804339551,3,Intermediate Low-Density Planets
12.9,1395.26670673,3.57,3.03,1.110589710299249,3.144657231401714,0.5526682161121932,0.48144262850230496,2,Massive Dense Giants
3.82,13.98444991,1.38,0.89,0.5820633629117087,1.1456453877078911,0.13987908640123647,-0.05060999335508721,3,Intermediate Low-Density Planets
12.6,2469.52672239,6.78,3.05,1.100370545117563,3.392613729960507,0.8312296938670634,0.48429983934678583,2,Massive Dense Giants
14.1,187.51876013,0.368,2.18,1.14921911265538,2.2730447228017368,-0.43415218132648237,0.33845649360460484,0,Low-Density Giants
7.34,42.32,0.588,1.6,0.8656960599160706,1.6265456590271294,-0.23062267392386154,0.2041199826559248,0,Low-Density Giants
2.91,8.8,1.96,0.07006,0.4638929889859073,0.9444826721501687,0.292256071356476,-1.1545298670183264,3,Intermediate Low-Density Planets
3.56,12.4,1.51,0.16071,0.5514499979728752,1.0934216851622351,0.17897694729316943,-0.7939570989074782,3,Intermediate Low-Density Planets
13.78707,349.613,0.733,0.154,1.1394719806040494,2.5435875730564623,-0.13489602535887207,-0.8124792791635369,0,Low-Density Giants
10.54,460.83,2.1,0.382,1.0228406108765278,2.6635407438751377,0.3222192947339193,-0.41793663708829126,0,Low-Density Giants
16.948008,2949.4624,3.6,0.03641,1.2291186603298392,3.4697428641170993,0.5563025007672873,-1.4387793210660562,0,Low-Density Giants
12.03844527,346.43296363,1.09,0.363,1.0805704026810488,2.5396192091002163,0.037426497940623665,-0.4400933749638875,0,Low-Density Giants
9.86,69.92224954,0.401,0.2305,0.9938769149412112,1.844615391981799,-0.39685562737981767,-0.637329070274333,0,Low-Density Giants
3.438,9.5,1.29,0.09586,0.5363058723510337,0.9777236052888477,0.11058971029924898,-1.018362575344231,3,Intermediate Low-Density Planets
14.0,214.1,0.429,0.154121003,1.146128035678238,2.3306166672944384,-0.36754270781527576,-0.8121381733162651,0,Low-Density Giants
1.9,4.6,3.69,0.14728,0.2787536009528289,0.6627578316815741,0.5670263661590603,-0.8318562245040417,3,Intermediate Low-Density Planets
1.9,9.0,7.21,0.112293,0.2787536009528289,0.9542425094393249,0.857935264719429,-0.9496473154760791,1,Small Dense Planets
8.86,71.0,0.56,0.52661,0.9474337218870508,1.8512583487190752,-0.25181197299379954,-0.27851089816655555,0,Low-Density Giants
5.44,15.0,0.51,0.86695,0.7355988996981799,1.1760912590556813,-0.2924298239020636,-0.06200594906388738,0,Low-Density Giants
1.13,2.23,9.95,0.19924,0.05307844348341968,0.34830486304816066,0.9978230807457255,-0.7006234669396543,1,Small Dense Planets
2.58,11.02,4.5,0.0634,0.41161970596323016,1.0421815945157662,0.6532125137753437,-1.1979107421182673,3,Intermediate Low-Density Planets
0.61,8.0,2.53,0.005,-0.21467016498923297,0.9030899869919435,0.40312052117581787,-2.3010299956639813,1,Small Dense Planets
12.442,9.2,2.53,0.0477,1.094890197006651,0.9637878273455552,0.40312052117581787,-1.321481620959886,3,Intermediate Low-Density Planets
2.80224517,7310.053361,2000.0,0.5,0.4475061292795812,3.8639205471771856,3.3010299956639813,-0.3010299956639812,2,Massive Dense Giants
1.19,9.2,10.0,0.14247,0.07554696139253074,0.9637878273455552,1.0,-0.8462765756983192,1,Small Dense Planets
1.21,10.36,10.0,0.18688,0.08278537031645007,1.0153597554092142,1.0,-0.7284371745676945,1,Small Dense Planets
1.31,2.27,5.55,0.074,0.11727129565576427,0.35602585719312274,0.7442929831226762,-1.1307682802690238,1,Small Dense Planets
1.19,1.81,5.9,0.089,0.07554696139253074,0.2576785748691845,0.7708520116421442,-1.0506099933550872,1,Small Dense Planets
2.87,8.6,2.0,0.32,0.4578818967339923,0.9344984512435677,0.3010299956639812,-0.494850021680094,3,Intermediate Low-Density Planets
2.66,7.56,2.21,0.42,0.424881636631067,0.8785217955012065,0.3443922736851107,-0.37675070960209955,3,Intermediate Low-Density Planets
2.88,8.65,1.99,0.48,0.45939248775923086,0.9370161074648142,0.29885307640970665,-0.3187587626244128,3,Intermediate Low-Density Planets
7.718,15.0,0.272128,0.71704,0.8875047742353779,1.1760912590556813,-0.5652267701648537,-0.14445661658502318,0,Low-Density Giants
11.252,203.0,0.911829,0.97062,1.0512297234931633,2.307496037913213,-0.04008659952197777,-0.012950764122990203,0,Low-Density Giants
11.09691,613.4119,2.46,0.534,1.0452020637622013,2.787752196906011,0.39093510710337914,-0.27245874297144357,2,Massive Dense Giants
0.51,99.2,2.53,0.008,-0.2924298239020636,1.9965116721541787,0.40312052117581787,-2.0969100130080562,1,Small Dense Planets
0.7,0.271,4.34,0.10233,-0.1549019599857432,-0.5670307091255943,0.6374897295125107,-0.9899970258729404,1,Small Dense Planets
0.759,0.44,5.53,0.006,-0.11975822410451964,-0.3565473235138126,0.7427251313046983,-2.221848749616356,1,Small Dense Planets
0.867,0.655,5.52,0.0076,-0.06198090252378971,-0.18375870000821692,0.7419390777291989,-2.1191864077192086,1,Small Dense Planets
2.22,5.56,2.79,0.0678,0.3463529744506387,0.7450747915820575,0.44560420327359757,-1.1687703061329366,3,Intermediate Low-Density Planets
2.34,6.08,2.61,0.1456,0.3692158574101428,0.7839035792727349,0.41664050733828095,-0.8368386250229816,3,Intermediate Low-Density Planets
1.71,10.5,10.1,0.05119,0.23299611039215382,1.021189299069938,1.0043213737826426,-1.2908148704497546,1,Small Dense Planets
4.32,15.6,0.91,0.1013,0.6354837468149122,1.1931245983544616,-0.040958607678906384,-0.9943905546397196,3,Intermediate Low-Density Planets
11.27,106.0,0.363,0.1684,1.0519239160461065,2.0253058652647704,-0.4400933749638875,-0.7736579128363693,0,Low-Density Giants
6.56,35.0,0.6,0.3046,0.8169038393756602,1.5440680443502757,-0.2218487496163564,-0.5162701009999763,0,Low-Density Giants
4.3,17.1,1.18,0.0504,0.6334684555795865,1.2329961103921538,0.07188200730612536,-1.2975694635544748,3,Intermediate Low-Density Planets
14.1,209.8,0.411,0.1467,1.14921911265538,2.3218054838575393,-0.38615817812393083,-0.8335698861567173,0,Low-Density Giants
12.4,3368.9811142,9.71,690.0,1.0934216851622351,3.527498576424363,0.9872192299080049,2.838849090737255,2,Massive Dense Giants
13.1,1080.6165838,2.64,342.0,1.1172712956557642,3.033671628201848,0.42160392686983106,2.534026106056135,2,Massive Dense Giants
12.2,4862.7746271,14.7,182.0,1.0863598306747482,3.6868841419771914,1.167317334748176,2.2600713879850747,2,Massive Dense Giants
11.54527,346.4347,1.31,0.0269,1.0624040938698236,2.5396213858388608,0.11727129565576427,-1.570247719997592,0,Low-Density Giants
2.54,7.0,2.35,0.311,0.40483371661993806,0.8450980400142568,0.37106786227173627,-0.5072396109731625,3,Intermediate Low-Density Planets
1.47,3.24,5.54,0.01685,0.1673173347481761,0.5105450102066121,0.7435097647284298,-1.7734000947926425,1,Small Dense Planets
2.355,11.29,4.75,0.241,0.371990911464915,1.052693941924968,0.6766936096248666,-0.6179829574251317,3,Intermediate Low-Density Planets
3.49,12.0,1.55,0.5379,0.5428254269591799,1.0791812460476249,0.1903316981702915,-0.2692984557181547,3,Intermediate Low-Density Planets
1.34,4.01,12.357908,0.07309,0.12710479836480765,0.6031443726201823,1.0919449577307152,-1.136142038116027,1,Small Dense Planets
2.2,7.05,1.721102,0.11061,0.3424226808222063,0.8481891169913987,0.2358066092726392,-0.956205607674221,3,Intermediate Low-Density Planets
1.61,3.0,2.695922,0.21747,0.20682587603184974,0.47712125471966244,0.43070732278181745,-0.6626006455281027,3,Intermediate Low-Density Planets
5.27,24.14271827,0.906,0.312391586,0.7218106152125465,1.3827861664738366,-0.042871802323186915,-0.5053006719873783,3,Intermediate Low-Density Planets
4.76,20.3,1.03,0.5326,0.6776069527204931,1.307496037913213,0.012837224705172217,-0.2735988378970776,3,Intermediate Low-Density Planets
3.15,10.1,1.78,0.11147,0.4983105537896005,1.0043213737826426,0.250420002308894,-0.952841998871691,3,Intermediate Low-Density Planets
1.57799279,3.11,4.35,0.08296,0.19810501454490462,0.4927603890268375,0.6384892569546373,-1.0811312566190154,1,Small Dense Planets
1.71,3.57,3.92,0.0564,0.23299611039215382,0.5526682161121932,0.5932860670204573,-1.2487208960166578,1,Small Dense Planets
1.78,3.82,3.72,0.04333,0.250420002308894,0.5820633629117087,0.5705429398818975,-1.3632113109656252,1,Small Dense Planets
6.28,32.5,0.721,0.06791,0.7979596437371962,1.5118833609788744,-0.14206473528057098,-1.1680662695332547,0,Low-Density Giants
1.5,2.86,4.66,0.06717,0.17609125905568124,0.456366033129043,0.6683859166900001,-1.1728246517013072,1,Small Dense Planets
1.54,2.99,4.5,0.1464,0.18752072083646307,0.4756711883244297,0.6532125137753437,-0.8344589232776269,1,Small Dense Planets
1.44,2.67,4.91,0.048,0.15836249209524964,0.42651126136457523,0.6910814921229684,-1.3187587626244128,1,Small Dense Planets
1.28,2.18,5.71,0.09755,0.10720996964786837,0.33845649360460484,0.756636108245848,-1.0107727262694632,1,Small Dense Planets
2.17,5.35,2.88,0.0796,0.3364597338485295,0.7283537820212285,0.45939248775923086,-1.099086932262331,3,Intermediate Low-Density Planets
5.77,51.1,1.45,0.0474,0.7611758131557314,1.7084209001347128,0.16136800223497488,-1.324221658325915,3,Intermediate Low-Density Planets
1.25,3.78,10.5,0.0684,0.09691001300805642,0.5774917998372253,1.021189299069938,-1.1649438982798836,1,Small Dense Planets
2.32,5.99,2.64,0.193,0.3654879848908996,0.7774268223893114,0.42160392686983106,-0.7144426909922262,3,Intermediate Low-Density Planets
2.87,8.6,2.0,0.0633,0.4578818967339923,0.9344984512435677,0.3010299956639812,-1.198596289982645,3,Intermediate Low-Density Planets
1.29,2.21,5.66,0.06066,0.11058971029924898,0.3443922736851107,0.7528164311882715,-1.2170975940253552,1,Small Dense Planets
2.15,5.27,2.91,0.137,0.33243845991560533,0.7218106152125465,0.4638929889859073,-0.8632794328435932,3,Intermediate Low-Density Planets
2.39,6.3,2.54,0.121,0.3783979009481377,0.7993405494535817,0.40483371661993806,-0.9172146296835499,3,Intermediate Low-Density Planets
3.55,12.3,1.51,0.1345,0.5502283530550941,1.089905111439398,0.17897694729316943,-0.8712777156615732,3,Intermediate Low-Density Planets
2.18,5.39,2.86,0.03044,0.33845649360460484,0.7315887651867387,0.456366033129043,-1.5165553519014647,1,Small Dense Planets
3.68,13.1,1.44,0.43519,0.5658478186735176,1.1172712956557642,0.15836249209524964,-0.3613210926175873,3,Intermediate Low-Density Planets
1.99,4.62,3.22,0.07196,0.29885307640970665,0.6646419755561255,0.5078558716958309,-1.1429088453264862,1,Small Dense Planets
2.58,7.18,2.3,0.253,0.41161970596323016,0.8561244442423003,0.36172783601759284,-0.5968794788241821,3,Intermediate Low-Density Planets
1.46,2.73,4.82,0.0221,0.1643528557844371,0.436162647040756,0.6830470382388496,-1.6556077263148892,1,Small Dense Planets
0.46,1.1,62.0,0.05521,-0.3372421683184259,0.04139268515822508,1.792391689498254,-1.2579822528598616,1,Small Dense Planets
0.567,1.7,52.0,0.06702,-0.24641694110709345,0.2304489213782739,1.7160033436347992,-1.1737955765007473,1,Small Dense Planets
1.154,3.0,10.7,0.08618,0.06220580881971259,0.47712125471966244,1.0293837776852097,-1.064593510247651,1,Small Dense Planets
2.17,4.7,2.5,0.1162,0.3364597338485295,0.6720978579357175,0.3979400086720376,-0.9347938719456881,3,Intermediate Low-Density Planets
0.861,4.3,37.0,0.1656,-0.06499684854634524,0.6334684555795865,1.568201724066995,-0.7809396675511386,1,Small Dense Planets
2.28,5.82,2.7,0.37594,0.35793484700045375,0.7649229846498885,0.43136376415898736,-0.42488146291330897,3,Intermediate Low-Density Planets
2.33,6.04,2.62,0.1034,0.367355921026019,0.7810369386211319,0.41830129131974547,-0.9854794612420763,3,Intermediate Low-Density Planets
2.36,6.17,2.58,0.0805,0.37291200297010657,0.7902851640332417,0.41161970596323016,-1.0942041196321315,3,Intermediate Low-Density Planets
2.63,7.41,2.24,0.30284,0.41995574848975786,0.8698182079793282,0.35024801833416286,-0.5187867624877914,3,Intermediate Low-Density Planets
3.91,14.5,1.33,0.3033,0.5921767573958668,1.1613680022349748,0.12385164096708581,-0.5181275896893365,3,Intermediate Low-Density Planets
1.98,4.58,3.24,0.21607,0.2966651902615311,0.6608654780038692,0.5105450102066121,-0.6654055280677179,3,Intermediate Low-Density Planets
2.21,5.52,2.81,0.1977,0.3443922736851107,0.7419390777291989,0.4487063199050799,-0.7039933306863277,3,Intermediate Low-Density Planets
0.89,0.64,4.99,0.02911,-0.05060999335508721,-0.1938200260161128,0.69810054562339,-1.5359577945611893,1,Small Dense Planets
1.33,2.33,5.44,0.0354,0.12385164096708581,0.367355921026019,0.7355988996981799,-1.4509967379742121,1,Small Dense Planets
1.26,2.13,5.85,0.047,0.10037054511756291,0.3283796034387377,0.7671558660821804,-1.3279021420642825,1,Small Dense Planets
3.4857,11.67,1.52,0.133,0.5422900064254076,1.06707085604537,0.18184358794477254,-0.8761483590329142,3,Intermediate Low-Density Planets
5.4539,58.47,1.98,0.6679,0.7367071706708223,1.7669330938372838,0.2966651902615311,-0.17528855653526565,3,Intermediate Low-Density Planets
2.48,6.71,2.42,0.1338,0.3944516808262163,0.8267225201689921,0.38381536598043126,-0.8735438865681957,3,Intermediate Low-Density Planets
0.87,0.59,4.92,0.0218,-0.060480747381381476,-0.22914798835785583,0.6919651027673603,-1.6615435063953952,1,Small Dense Planets
